latitude,longitude,elephant_risk,deer_risk,wildboar_risk,buffalo_risk
7.225,80.375,0.7193141097430973,0.010514548883447576,0.14890828528114372,0.0114688119124749
7.25,79.85,0.018633504233757318,0.0001543310585870983,1.2068029479741977e-05,2.3927581201094717e-06
7.25,79.875,0.03172064896517767,0.00019376643381533858,3.3010920603519094e-05,4.993155915901197e-06
7.25,79.9,0.05217902760000455,0.0002396100782302762,6.180963015747749e-05,8.63832009537843e-06
7.25,79.925,0.08203146925351033,0.0002937842600324934,0.00010088080182106584,1.393382635795845e-05
7.25,79.95,0.11876979041841292,0.00036031179770767714,0.00015323898691411376,2.1857936399881376e-05
7.25,79.975,0.14859246023542821,0.0004465755442582431,0.00022272048313993714,3.3959101563237046e-05
7.25,80.0,0.16071697485580697,0.0005647213745840877,0.00031444523628288264,5.2636054511104535e-05
7.25,80.025,0.15189389473719447,0.0007329398500316245,0.0004357518404100231,8.15215435470631e-05
7.25,80.05,0.12186964267971435,0.0009761773329989761,0.0005979930553149145,0.0001259842302402563
7.25,80.075,0.09597851278947475,0.0013255591364969598,0.0008197932372240724,0.00019374189221999972
7.25,80.1,0.0868954503753869,0.001815465009652855,0.0011326723340142513,0.00029553117020252246
7.25,80.125,0.09683597583093684,0.0024769339812175553,0.0015904041974148405,0.0004456900232674684
7.25,80.15,0.12705167693707978,0.0033263167136689145,0.0022842628494465257,0.0006623665664046755
7.25,80.175,0.1798065703546586,0.004349558890088074,0.003367744289975244,0.0009668761901226451
7.25,80.2,0.2584666741674835,0.005485827437639924,0.0050970067134453135,0.0013815350651886417
7.25,80.225,0.3678137799601257,0.006618851917824445,0.007898069456391883,0.0019252302019268706
7.25,80.25,0.5144466791962288,0.007587207123607659,0.012480134781692237,0.002606278593714341
7.25,80.275,0.7159984171863044,0.008220379895586988,0.02002820953228158,0.0034130752298000746
7.25,80.3,0.8443345593318974,0.008393109309435855,0.032530087748525505,0.004304773443031828
7.25,80.325,0.9786080488084863,0.008073630218679259,0.05332573107977841,0.005206351259650792
7.25,80.35,0.9573031972923762,0.007338341683324463,0.0880139847381702,0.0060135068248220735
7.25,80.375,0.8353744928490757,0.006344086074358252,0.14591340975052175,0.006610876162079816
7.275,79.85,0.014345196028064808,9.242970827017753e-05,2.9281735514691063e-05,5.918706193261516e-06
7.275,79.875,0.023750914843862894,0.00011670822120784987,5.862176112050792e-05,8.79606004884875e-06
7.275,79.9,0.037421573418412096,0.00014558982395782282,9.922076373672523e-05,1.2416726984341322e-05
7.275,79.925,0.055455237722981957,0.00018073581637679379,0.0001543932101633785,1.7159460969534773e-05
7.275,79.95,0.07538996349960433,0.00022516097901963684,0.0002279654920457659,2.3658490128452248e-05
7.275,79.975,0.09168489956213043,0.0002838971267511244,0.00032423602468375714,3.2937563826865296e-05
7.275,80.0,0.0994224272363456,0.00036467355580418424,0.0004480403304078066,4.659080602893874e-05
7.275,80.025,0.09684040979433388,0.0004784371003846259,0.0006051654060797283,6.701646165335466e-05
7.275,80.05,0.0872844312132105,0.0006394279411500896,0.0008035578802143265,9.770237248570846e-05
7.275,80.075,0.08055259664880257,0.0008643978889171808,0.0010560394300700672,0.00014354543159090973
7.275,80.1,0.08572251027254418,0.0011704429603752473,0.001385581467621232,0.00021115561926711752
7.275,80.125,0.10888658902706565,0.0015709327171981014,0.0018346356814332016,0.00030904305948613824
7.275,80.15,0.15539248505418074,0.002069363665064879,0.0024807127595463095,0.0004475129470113169
7.275,80.175,0.2301362427381673,0.002651889090779244,0.0034616989431713032,0.00063801004791855
7.275,80.2,0.33597751632203293,0.003280831402162817,0.005016939406215987,0.0008915984065125444
7.275,80.225,0.4752201446572919,0.0038931057597147846,0.007554877031628366,0.001216305160392445
7.275,80.25,0.6386714951545454,0.004407748670108367,0.011766378766073043,0.001613303101373526
7.275,80.275,0.7839761086030727,0.004743978509065322,0.01881671439389569,0.002072443125975704
7.275,80.3,0.8998121205223981,0.004845389263261829,0.030671297381375535,0.0025684402967610072
7.275,80.325,0.9266984065893902,0.004700324042087598,0.05064515412062278,0.0030597644840727636
7.275,80.35,1.0,0.004348322200652777,0.0843206456275252,0.0034923752403231197
7.275,80.375,0.9626660800099834,0.003869535622208993,0.14106342587580584,0.003809218014318562
7.3,79.85,0.010216037162339504,5.4562212513127725e-05,5.6544625515189625e-05,1.240234043322955e-05
7.3,79.875,0.016495678057717258,6.966798510438997e-05,9.968356261487163e-05,1.6168474198738814e-05
7.3,79.9,0.025039440385616167,8.802842890976632e-05,0.0001600515637828446,2.0425686647602257e-05
7.3,79.925,0.03552496016665705,0.00011090989136768167,0.00024281161953619836,2.5333694926883212e-05
7.3,79.95,0.04652710042941015,0.00014041649897163723,0.000353708877787282,3.122143740990098e-05
7.3,79.975,0.05572109904666397,0.0001798263199154697,0.000498651182740025,3.8685332118618685e-05
7.3,80.0,0.06117389364418625,0.00023389906390997614,0.0006831563654109755,4.871275900564616e-05
7.3,80.025,0.06275083152424872,0.000309044083736765,0.0009119150844650159,6.282801695958203e-05
7.3,80.05,0.06316697467386936,0.0004131834168041648,0.0011890181113051977,8.325239951143897e-05
7.3,80.075,0.06800274305982648,0.0005550929781516172,0.0015197954350545933,0.0001130597468641609
7.3,80.1,0.08422718901908585,0.000742986549709325,0.0019156489395189193,0.0001562911891817337
7.3,80.125,0.1197012555434415,0.0009821831283513198,0.00240366321710614,0.00021796609737755526
7.3,80.15,0.18397322011171635,0.0012719536697683813,0.003043204405784568,0.00030389262085062243
7.3,80.175,0.2866125539854867,0.0016021379166924145,0.003952528032138668,0.00042015074019789245
7.3,80.2,0.425951667271134,0.001950781856409101,0.005350421116124567,0.000572115950362337
7.3,80.225,0.5915517832114834,0.0022845416187066868,0.007622310687595832,0.0007629481519776745
7.3,80.25,0.7975070294638805,0.002563361938748433,0.011428527744292889,0.0009916274409152604
7.3,80.275,0.8188130464864156,0.0027495132160807625,0.017886246042039942,0.0012508917906331302
7.3,80.3,0.8018495036862847,0.002818756816599687,0.028878636349265793,0.0015257673465304679
7.3,80.325,0.807972176549122,0.002769561776815256,0.04757981175462223,0.0017936178625790403
7.3,80.35,0.8623870176477072,0.002626563320794197,0.07934116480718066,0.0020265281562021095
7.3,80.375,0.9615967932029558,0.0024371756248397513,0.13317978077308457,0.002196187402018109
7.325,79.85,0.006750673819087615,3.1371191743240556e-05,9.697107229343352e-05,2.3801575746083612e-05
7.325,79.875,0.010757777301854721,4.084915257810721e-05,0.00016145826548402193,2.9482440313672652e-05
7.325,79.9,0.01593886885833031,5.258595947289279e-05,0.0002530420239548792,3.544543987155742e-05
7.325,79.925,0.02202424218245291,6.74792145859834e-05,0.0003803583035345822,4.159951393017613e-05
7.325,79.95,0.028321786333068952,8.692841852673298e-05,0.0005530615768594797,4.79576363848111e-05
7.325,79.975,0.03392886201933077,0.00011299766126674437,0.0007808630818786445,5.4725900683990066e-05
7.325,80.0,0.03831893641241473,0.00014854168630675665,0.0010719786944099609,6.240594339812645e-05
7.325,80.025,0.042058261657828715,0.0001972297694317082,0.0014311843595522396,7.190052058555207e-05
7.325,80.05,0.04738185767723405,0.0002633778231532869,0.001858169633073445,8.460883168504734e-05
7.325,80.075,0.05843604050088284,0.0003514841315741685,0.0023475805908886784,0.00010249437792374557
7.325,80.1,0.08137549359431952,0.00046537687984813666,0.0028928738430000827,0.0001281020082954266
7.325,80.125,0.12509577624431417,0.0006069508040894202,0.0034965407316502805,0.00016449111492061714
7.325,80.15,0.20302788015321663,0.0007746246470984666,0.004189164845787863,0.00021504003223544123
7.325,80.175,0.3349806043969867,0.0009618924821880011,0.005059442315808362,0.000283068743036267
7.325,80.2,0.5276746940233417,0.0011566041310192455,0.006297933422109837,0.0003712351999956675
7.325,80.225,0.6872408194735028,0.0013417329525945805,0.008260861781118253,0.00048070132451896724
7.325,80.25,0.8131852209790235,0.0014981661766468742,0.011568571843595025,0.0006101513409931863
7.325,80.275,0.8038864290449501,0.0016093866113960997,0.017267443846008364,0.0007548738465255534
7.325,80.3,0.7263541578653981,0.0016670138788836572,0.027105373617121245,0.0009062525655996778
7.325,80.325,0.6877260446445111,0.0016755747547251955,0.04400280958144174,0.001052071688003052
7.325,80.35,0.6959642322704062,0.001655113307617672,0.07285183705492597,0.0011779362418437526
7.325,80.375,0.6948048272420132,0.0016413694444652146,0.12185926130390268,0.0012697898031364162
7.35,79.85,0.004098604766859859,1.7152634745429616e-05,0.0001545877653024242,4.338650228379449e-05
7.35,79.875,0.0065967460810756025,2.3138017149457087e-05,0.0002508913395843447,5.274974781342562e-05
7.35,79.9,0.009719911371047057,3.066219014846414e-05,0.00039000545587299334,6.22333950292299e-05
7.35,79.925,0.013323717391682609,4.033143970602782e-05,0.0005867691734735823,7.139670246289919e-05
7.35,79.95,0.017132504639988427,5.304483021474113e-05,0.0008582810247286514,7.984560898520259e-05
7.35,79.975,0.020892636010626985,7.006884115601651e-05,0.0012222287916251616,8.734446570305888e-05
7.35,80.0,0.02468279845873507,9.308122807832044e-05,0.0016937645097109336,9.393654844754242e-05
7.35,80.025,0.029308357752493786,0.00012414770328621094,0.0022808814554392248,0.0001000521220247086
7.35,80.05,0.03669049516280862,0.000165586090951016,0.0029790709364992227,0.0001065821811494042
7.35,80.075,0.05023902540695992,0.00021967205841817017,0.003767398866642974,0.00011489966165246688
7.35,80.1,0.0753798864670948,0.0002881581424105784,0.0046097175166541675,0.00012681534509099924
7.35,80.125,0.12056890970241416,0.0003716253376665828,0.0054656314970408645,0.00014445955257527424
7.35,80.15,0.19892265730197792,0.00046877121647156814,0.006314958481562547,0.00017008145042230504
7.35,80.175,0.32889021972649624,0.0005758508524943855,0.007196572139686826,0.00020575770070510759
7.35,80.2,0.5128175443113641,0.0006865873657303321,0.008259753705599874,0.0002530079405475354
7.35,80.225,0.6954676755214327,0.000792888431148534,0.009827630097438438,0.00031233479313884426
7.35,80.25,0.820629753473352,0.0008865749213317758,0.012481396547959047,0.0003827461584724221
7.35,80.275,0.8011991688731794,0.0009620423999171111,0.017190704121148613,0.0004613725142993639
7.35,80.3,0.6691141786109813,0.0010194491502085185,0.025537103062466416,0.0005433412581837108
7.35,80.325,0.5873323888218106,0.0010678688007463477,0.04010323787809973,0.0006220790563652088
7.35,80.35,0.5719875778866871,0.001128043487265724,0.0651359576288921,0.0006901475509110751
7.35,80.375,0.5324406643306786,0.0012349112834190955,0.1076465356670687,0.000740570634592247
7.375,79.85,0.0021923335701679626,8.441584525658571e-06,0.000234195531880615,7.65925721609354e-05
7.375,79.875,0.0037396110425047635,1.2242574367895953e-05,0.0003764774898869026,9.273293715388377e-05
7.375,79.9,0.005643547166049771,1.707395392989532e-05,0.000585818654173171,0.00010891238185121797
7.375,79.925,0.007855288880480461,2.3331590526264858e-05,0.0008877110657068312,0.00012412377271747607
7.375,79.95,0.010312506449087917,3.15787755176361e-05,0.0013127969500324823,0.0001373354972531695
7.375,79.975,0.013044258684194024,4.257846165500147e-05,0.0018944706290943815,0.00014767431965356028
7.375,80.0,0.016352968059655134,5.730380953437183e-05,0.0026634828754922967,0.0001546206338602623
7.375,80.025,0.021054935906384988,7.690805603256138e-05,0.003638755243378397,0.00015817261936649412
7.375,80.05,0.028761505072186607,0.00010263253709222558,0.004814870126024019,0.00015893786908188708
7.375,80.075,0.042221696681489916,0.00013563551079012105,0.006149361661075987,0.0001581261746665677
7.375,80.1,0.065800477249976,0.00017673886706921906,0.007556682059418702,0.000157439637815632
7.375,80.125,0.10612761283910035,0.00022611917586877041,0.008918629908365183,0.00015887697250139925
7.375,80.15,0.17251606494394664,0.00028301438854210116,0.010119600685856172,0.0001644802675124888
7.375,80.175,0.2751020509067785,0.000345569982360186,0.011106821184529065,0.00017605310193300147
7.375,80.2,0.41708959758150316,0.00041098901314533964,0.011964130281225137,0.00019487405872548974
7.375,80.225,0.5935769739647496,0.00047615255304619584,0.012983357825469681,0.00022142811544332238
7.375,80.25,0.7485279442234861,0.0005388217096121143,0.014729627389907164,0.00025518663177416816
7.375,80.275,0.7912753683780303,0.0005994331215405573,0.01812355023067035,0.00029448389155847706
7.375,80.3,0.589032430168151,0.0006634167041814312,0.024590594653441364,0.00033655434459223054
7.375,80.325,0.48144481072586903,0.0007439891725033428,0.03634599546684623,0.0003777937086505783
7.375,80.35,0.44649779632548353,0.0008655822041137985,0.05689660442619456,0.00041427537480367505
7.375,80.375,0.39745941842899335,0.0010684466331035904,0.09185984340018333,0.0004424916430256848
7.4,79.85,0.0008792823520955159,3.1421123271314797e-06,0.00034104423568889937,0.00013239364750619034
7.4,79.875,0.001843668332969962,5.574043746388083e-06,0.0005477824421459911,0.00016077201509752314
7.4,79.9,0.0030316851879586314,8.68562608469708e-06,0.0008578200470661522,0.0001892946181621414
7.4,79.925,0.004449439956285841,1.2729313283032101e-05,0.001314258244864719,0.00021595922746505333
7.4,79.95,0.0061315767560242125,1.805241081395439e-05,0.0019713897704812934,0.00023861146232789475
7.4,79.975,0.008212139113777245,2.5110333783999902e-05,0.0028920734413818445,0.0002552854300885834
7.4,80.0,0.011037837516889235,3.446631249849166e-05,0.004139608938896333,0.00026457569142010386
7.4,80.025,0.015321436748124627,4.676843572237554e-05,0.0057614186892357136,0.0002659486479219858
7.4,80.05,0.022334481735715006,6.269540647511517e-05,0.007763320008040904,0.0002599061182213618
7.4,80.075,0.03414789505860189,8.286673518508158e-05,0.010077928728628014,0.00024795103562644835
7.4,80.1,0.053922494842495575,0.00010772340752864586,0.012539457224453649,0.0002323614683283876
7.4,80.125,0.0861668353045652,0.00013740280488806308,0.014886723910502893,0.0002158310903433096
7.4,80.15,0.1366248273646869,0.00017165617536267188,0.016817232946760442,0.00020106124163164608
7.4,80.175,0.21115064329234548,0.00020988398885708244,0.01809666520091702,0.00019038517284480032
7.4,80.2,0.313739184208916,0.00025138614348850323,0.018692790318145643,0.00018547821705958622
7.4,80.225,0.4430979721892908,0.00029593202485710753,0.01887894077975404,0.0001871761279386791
7.4,80.25,0.5415884010104614,0.0003447489655273907,0.019272946430790167,0.00019540288499726762
7.4,80.275,0.5333617117934155,0.00040202236568190114,0.020837277354742004,0.00020920422909397347
7.4,80.3,0.439270854079594,0.0004770332933255328,0.024917419772752285,0.00022688869183524438
7.4,80.325,0.3570515775411236,0.000587180805858124,0.033402860901241366,0.00024628268370221616
7.4,80.35,0.30704894598329385,0.0007623945871208132,0.04907144683434794,0.00026510063380567504
7.4,80.375,0.2608309730574709,0.0010518656708870698,0.07615530150120911,0.00028141380301244636
7.425,79.85,0.0,0.0,0.0004802641324624602,0.00022548157602419875
7.425,79.875,0.0006103865527393657,1.5810952557369911e-06,0.0007744684731764037,0.000275759646507142
7.425,79.9,0.00137392219574028,3.6047878601627927e-06,0.0012242569236778124,0.0003267504146810512
7.425,79.925,0.0023216758516859835,6.229736600788819e-06,0.0019006509025362784,0.00037464148377168357
7.425,79.95,0.003522805783844851,9.668954277145332e-06,0.0028974819904307677,0.00041519069244653616
7.425,79.975,0.005131727492828356,1.4195590562815229e-05,0.004330315388828265,0.0004443909794624598
7.425,80.0,0.007459464698475446,2.014127517092572e-05,0.006326407976761218,0.0004592227831434351
7.425,80.025,0.011069661349206278,2.788330762375622e-05,0.008998899963875727,0.0004582951978859425
7.425,80.05,0.016898208438051704,3.781835271665328e-05,0.01239875826925632,0.0004421821018292753
7.425,80.075,0.0263910053151768,5.03241233826824e-05,0.016444818704521174,0.0004133439275719587
7.425,80.1,0.04163260007097847,6.571780881111232e-05,0.020850566690933166,0.00037565803318744814
7.425,80.125,0.06537518260720017,8.423135186141559e-05,0.02509453526033851,0.00033370151398217523
7.425,80.15,0.10076121445822853,0.00010603881079915747,0.028498800521524485,0.0002919875988541772
7.425,80.175,0.15040658442539495,0.0001313885224629749,0.030447081295859536,0.00025433486564287373
7.425,80.2,0.21418764611793184,0.0001609107225596713,0.030674829390428256,0.00022347200491357365
7.425,80.225,0.28303925147660314,0.00019618961032034286,0.02947202096733237,0.00020089369477634448
7.425,80.25,0.3294019456508282,0.00024071327987597793,0.02767749603657378,0.00018692161544357855
7.425,80.275,0.3281768882986507,0.000301361404593363,0.02651057983405553,0.000180902300868102
7.425,80.3,0.288742316052521,0.0003906880634320016,0.027415821467626684,0.00018148270839657838
7.425,80.325,0.24194181976049695,0.0005304477224465146,0.032074186632385704,0.000186927400704302
7.425,80.35,0.20320420611705814,0.0007571498867930687,0.04262530446768652,0.00019546220452722586
7.425,80.375,0.16891150934607946,0.001130979049493488,0.06206539320948479,0.0002056410098762736
